car_id,day,loc_id,hour
19,11,3,4
19,11,0,4
19,11,72,2
19,11,166,3
19,11,111,5
19,11,260,5
19,11,76,5
19,11,31,1
19,11,175,3
19,11,39,2
19,11,2,12
19,11,80,14
19,11,100,14
19,11,138,13
19,11,6,17
19,11,197,16
19,11,0,12
19,11,142,18
19,11,282,15
19,11,294,18
19,11,39,15
19,12,146,3
19,12,50,2
19,11,6,12
19,11,283,14
19,11,283,14
19,11,101,14
19,11,238,15
19,12,7,8
19,12,6,8
19,12,154,8
19,11,77,23
19,11,252,23
19,12,52,0
19,12,243,11
19,12,163,1
19,12,75,0
19,11,149,23
19,11,0,20
19,11,192,21
19,12,192,1
19,12,178,1
19,11,6,20
19,11,23,19
19,12,57,2
19,11,52,21
19,11,3,20
19,12,12,0
19,12,7,0
19,11,146,23
19,11,155,22
19,12,164,0
19,11,107,23
19,11,44,23
19,11,76,23
19,11,25,22
19,11,273,20
19,11,59,21
19,11,142,21
19,11,163,22
19,11,0,20
19,11,98,18
19,11,76,18
19,11,73,18
19,12,80,13
19,12,0,11
19,12,3,11
19,12,59,12
19,12,51,13
19,12,17,13
19,12,6,10
19,12,57,4
19,12,76,5
19,12,73,4
19,12,0,10
19,12,75,5
19,12,57,9
19,12,104,5
19,12,51,9
19,12,52,12
19,12,196,12
19,12,43,11
19,12,25,12
19,12,15,12
19,12,152,12
19,12,3,11
19,12,34,10
19,12,48,14
19,12,18,12
19,12,124,21
19,12,23,18
19,12,3,19
19,12,44,16
19,12,241,14
19,12,43,19
19,12,44,16
19,12,81,15
19,12,130,21
19,12,98,16
19,12,56,20
19,12,184,20
19,12,103,21
19,12,180,17
19,12,105,21
19,12,48,16
19,13,109,9
19,13,109,8
19,13,75,8
19,13,197,7
19,13,73,8
19,12,133,22
19,12,75,20
19,12,55,22
19,12,12,20
19,12,183,22
19,12,30,23
19,12,231,23
19,12,11,22
19,12,146,22
19,13,145,0
19,13,228,0
19,12,98,23
19,12,97,21
19,13,13,2
19,13,133,10
19,13,34,10
19,13,0,4
19,12,59,20
19,13,14,3
19,12,6,20
19,13,175,2
19,13,247,3
19,12,5,20
19,13,65,3
19,12,17,20
19,13,21,2
19,13,59,2
19,13,57,4
19,13,25,4
19,13,269,0
19,13,109,0
19,13,104,5
19,13,129,4
19,13,22,2
19,13,303,13
19,13,26,13
19,13,38,13
19,13,103,12
19,13,19,10
19,13,45,10
19,13,153,10
19,13,5,10
19,13,170,9
19,13,273,9
19,13,243,12
19,13,36,14
19,13,11,14
19,13,95,10
19,14,150,2
19,13,163,20
19,13,6,19
19,14,107,0
19,13,231,19
19,13,103,19
19,13,7,19
19,13,104,19
19,13,0,19
19,14,25,3
19,14,175,3
19,13,7,19
19,14,72,2
19,13,135,20
19,14,175,3
19,14,115,3
19,14,57,3
19,13,14,20
19,13,107,19
19,13,165,20
19,14,128,2
19,13,22,16
19,13,23,15
19,13,6,15
19,14,162,2
19,14,146,2
19,14,92,1
19,14,128,2
19,13,64,16
19,13,198,16
19,13,214,22
19,13,213,21
19,13,21,16
19,13,341,21
19,13,65,21
19,13,341,22
19,13,366,21
19,13,48,20
19,13,71,21
19,13,23,19
19,14,76,5
19,14,6,8
19,14,73,5
19,14,225,4
19,14,77,8
19,14,43,7
19,14,48,8
19,14,45,4
19,13,172,23
19,13,161,22
19,13,214,22
19,14,3,0
19,13,128,23
19,13,36,23
19,13,212,22
19,13,157,23
19,13,20,17
19,13,0,18
19,14,309,0
19,13,172,23
19,13,171,23
19,14,26,8
19,14,3,7
19,14,72,0
19,14,0,0
19,13,139,23
19,14,101,10
19,13,166,23
19,14,31,0
19,14,101,10
19,14,85,9
19,14,198,8
19,14,133,4
19,14,0,7
19,14,132,15
19,14,44,16
19,14,126,15
19,14,59,14
19,14,7,13
19,14,0,11
19,14,145,10
19,14,43,7
19,14,39,11
19,14,301,10
19,14,154,11
19,14,154,13
19,14,23,10
19,14,191,13
19,14,279,13
19,14,7,11
19,14,152,13
19,14,104,11
19,14,145,12
19,14,26,14
19,14,6,11
19,14,238,10
19,14,136,11
19,14,64,10
19,14,243,19
19,14,6,17
19,14,0,19
19,14,73,17
19,14,0,17
19,14,0,18
19,14,3,19
19,14,81,20
19,14,106,16
19,14,192,14
19,14,20,11
19,14,23,11
19,14,32,14
19,14,190,15
19,14,143,15
19,14,76,18
19,14,103,16
19,14,198,17
19,14,201,15
19,14,0,17
19,14,133,23
19,14,153,22
19,14,275,23
19,15,119,12
19,15,197,8
19,15,3,7
19,14,19,23
19,14,25,23
19,15,77,3
19,15,78,4
19,15,50,3
19,15,31,2
19,15,70,3
19,15,74,3
19,15,68,3
19,15,76,4
19,15,73,4
19,15,161,2
19,15,166,2
19,15,161,2
19,14,48,20
19,14,78,21
19,14,74,21
19,15,78,2
19,15,166,4
19,14,12,21
19,14,161,21
19,15,104,3
19,14,101,23
19,15,161,0
19,15,78,0
19,15,27,0
19,15,72,2
19,15,85,0
19,15,103,2
19,14,107,23
19,14,130,16
19,14,77,23
19,15,3,7
19,15,74,0
19,14,145,23
19,15,25,6
19,15,75,3
19,15,0,1
19,15,30,2
19,15,51,10
19,15,72,2
19,15,15,2
19,15,149,1
19,15,126,1
19,15,30,2
19,15,161,4
19,15,252,2
19,15,81,2
19,15,72,2
19,15,142,0
19,15,76,3
19,14,8,21
19,14,297,21
19,14,26,21
19,15,104,6
19,15,6,8
19,15,43,7
19,15,43,7
19,15,34,14
19,15,53,14
19,15,51,14
19,15,227,14
19,15,65,15
19,15,119,16
19,15,188,13
19,15,247,10
19,15,148,10
19,15,107,7
19,15,50,9
19,15,234,9
19,15,235,9
19,15,44,13
19,15,45,15
19,15,12,9
19,15,313,11
19,15,233,9
19,15,231,9
19,15,11,12
19,15,48,14
19,15,92,11
19,15,44,14
19,15,199,11
19,15,313,11
19,15,0,17
19,15,74,18
19,15,6,17
19,15,228,11
19,15,16,19
19,15,170,15
19,15,67,15
19,15,122,15
19,15,200,14
19,15,27,19
19,15,0,18
19,15,148,18
19,15,64,17
19,15,76,18
19,15,16,19
19,15,146,17
19,16,7,7
19,15,7,19
19,15,263,19
19,16,59,9
19,16,81,8
19,16,76,4
19,16,57,8
19,16,119,10
19,16,175,1
19,16,166,2
19,16,157,1
19,15,70,18
19,16,70,2
19,16,107,2
19,15,13,22
19,16,115,2
19,15,92,17
19,16,78,1
19,16,44,2
19,16,68,2
19,16,161,3
19,16,161,1
19,16,295,1
19,16,8,1
19,15,186,21
19,15,164,22
19,15,13,21
19,15,59,22
19,15,14,21
19,16,277,1
19,15,182,22
19,16,297,1
19,15,149,23
19,15,59,23
19,16,145,4
19,16,159,1
19,16,104,4
19,16,78,3
19,16,74,2
19,16,103,0
19,16,92,0
19,15,133,23
19,15,65,23
19,16,45,9
19,16,60,0
19,16,96,9
19,16,127,9
19,16,16,4
19,16,107,4
19,16,23,3
19,15,57,20
19,16,51,9
19,16,6,12
19,16,6,12
19,16,6,12
19,16,0,12
19,16,50,10
19,15,3,20
19,15,0,20
19,16,50,9
19,16,17,8
19,16,46,9
19,16,17,9
19,16,119,10
19,16,24,11
19,16,313,13
19,16,6,14
19,16,0,13
19,16,243,7
19,16,132,9
19,16,312,14
19,16,77,12
19,16,219,12
19,17,0,5
19,17,104,4
19,17,153,3
19,16,59,20
19,16,15,20
19,16,14,20
19,16,21,20
19,17,153,1
19,17,45,4
19,16,74,17
19,17,198,4
19,16,78,17
19,17,125,2
19,16,73,17
19,16,73,15
19,16,0,18
19,16,148,15
19,16,161,16
19,16,283,15
19,16,157,17
19,16,247,15
19,16,159,17
19,16,72,15
19,16,161,17
19,16,165,20
19,16,22,20
19,16,10,19
19,16,112,19
19,16,13,20
19,16,6,19
19,16,107,19
19,16,80,20
19,16,232,19
19,16,0,18
19,16,215,16
19,17,73,4
19,17,76,4
19,16,161,16
19,17,146,8
19,17,73,8
19,17,85,7
19,16,92,21
19,16,109,21
19,16,26,15
19,16,297,22
19,16,25,22
19,16,135,21
19,16,157,23
19,16,60,22
19,16,106,23
19,17,0,0
19,16,161,22
19,17,16,0
19,16,123,23
19,16,159,22
19,16,30,23
19,17,10,0
19,16,29,23
19,16,146,22
19,16,115,23
19,16,8,22
19,17,60,9
19,17,65,0
19,17,101,0
19,17,23,8
19,17,39,10
19,17,21,10
19,17,15,1
19,17,161,16
19,17,150,12
19,17,51,10
19,17,6,0
19,17,105,10
19,17,97,13
19,17,136,11
19,17,48,11
19,17,80,11
19,17,17,11
19,17,48,10
19,17,52,14
19,17,199,14
19,17,186,14
19,17,196,15
19,17,159,17
19,17,65,11
19,17,9,12
19,17,166,17
19,17,158,17
19,17,157,17
19,17,107,18
19,17,76,18
19,17,145,18
19,17,243,22
19,17,18,15
19,17,98,11
19,17,81,15
19,17,48,14
19,17,19,15
19,17,80,22
19,17,228,14
19,17,107,19
19,17,231,19
19,18,161,3
19,17,273,22
19,17,200,23
19,18,78,3
19,18,162,2
19,18,221,2
19,17,146,23
19,18,97,3
19,17,247,22
19,17,44,23
19,17,123,16
19,17,149,15
19,17,215,16
19,17,166,21
19,17,172,17
19,17,171,17
19,17,171,17
19,17,75,17
19,17,354,20
19,18,30,4
19,18,1,6
19,18,81,1
19,18,57,9
19,18,30,12
19,18,214,2
19,18,51,1
19,18,81,8
19,18,57,1
19,18,156,1
19,18,23,8
19,18,27,0
19,17,65,23
19,17,320,23
19,17,149,23
19,18,48,11
19,18,34,13
19,18,28,13
19,18,57,1
19,18,16,1
19,17,46,23
19,18,150,9
19,17,124,23
19,18,97,10
19,18,204,10
19,18,98,10
19,18,314,10
19,18,143,11
19,18,346,13
19,18,139,13
19,18,222,9
19,18,345,13
19,18,187,19
19,18,71,13
19,18,253,13
19,18,268,15
19,18,294,18
19,18,159,21
19,18,5,15
19,18,350,15
19,18,106,22
19,19,30,14
19,19,60,9
19,19,51,8
19,19,103,9
19,19,218,9
19,19,60,9
19,19,228,9
19,19,103,9
19,18,186,23
19,19,200,9
19,19,179,4
19,19,72,3
19,19,13,2
19,19,16,2
19,19,27,2
19,19,65,0
19,19,10,2
19,18,161,21
19,18,115,21
19,19,81,1
19,18,26,23
19,18,74,22
19,18,52,23
19,19,186,8
19,19,192,0
19,19,65,0
19,19,149,1
19,19,57,1
19,19,97,1
19,19,158,11
19,19,57,0
19,19,57,0
19,19,23,7
19,19,157,11
19,19,267,11
19,19,103,10
19,19,172,11
19,19,171,11
19,19,67,7
19,19,6,7
19,19,215,17
19,19,74,17
19,19,161,17
19,19,78,17
19,19,124,17
19,19,198,8
19,19,231,12
19,19,25,8
19,19,247,12
19,19,166,11
19,19,161,10
19,19,159,11
19,19,221,12
19,19,29,14
19,19,15,20
19,20,163,2
19,20,39,3
19,19,57,19
19,20,101,4
19,19,25,20
19,19,1,19
19,19,107,19
19,19,57,20
19,20,27,3
19,20,25,3
19,19,165,19
19,19,81,19
19,20,0,2
19,19,7,19
19,20,128,2
19,19,161,22
19,20,142,7
19,20,277,0
19,19,145,23
19,19,6,23
19,19,13,19
19,20,145,1
19,19,30,21
19,19,166,22
19,19,72,21
19,19,29,21
19,19,57,21
19,20,261,10
19,20,27,0
19,20,27,1
19,19,81,20
19,19,65,20
19,20,124,0
19,20,42,11
19,20,7,0
19,19,72,21
19,20,180,9
19,20,0,9
19,20,43,8
19,20,215,10
19,20,6,8
19,20,6,8
19,20,289,11
19,20,273,11
19,20,244,11
19,20,263,10
19,20,187,9
19,20,114,10
19,20,112,17
19,20,228,16
19,20,245,16
19,20,187,9
19,20,22,13
19,20,59,13
19,20,49,13
19,20,92,15
19,20,10,17
19,20,65,13
19,20,240,11
19,20,21,13
19,20,76,17
19,20,65,21
19,20,133,21
19,20,60,21
19,20,57,21
19,20,153,21
19,20,97,23
19,20,164,23
19,20,203,23
19,20,17,20
19,20,198,20
19,20,59,20
19,20,170,20
19,20,175,22
19,20,57,22
19,20,115,22
19,21,296,2
19,21,0,4
19,21,25,3
19,21,7,3
19,21,0,8
19,21,76,4
19,21,0,3
19,21,81,1
19,21,128,2
19,21,57,1
19,21,101,9
19,21,106,2
19,21,228,2
19,21,81,1
19,21,23,7
19,21,6,8
19,21,64,7
19,21,57,13
19,21,199,12
19,21,12,13
19,21,49,13
19,21,6,6
19,21,81,9
19,21,6,6
19,21,18,14
19,21,132,14
19,21,203,14
19,21,109,14
19,21,203,14
19,21,97,11
19,21,104,6
19,21,228,11
19,21,200,12
19,21,217,12
19,21,53,12
19,21,6,16
19,21,152,14
19,21,103,11
19,21,50,15
19,21,273,10
19,21,30,10
19,21,229,12
19,21,15,13
19,21,6,15
19,21,0,15
19,21,152,13
19,21,59,13
19,21,186,14
19,21,0,17
19,21,5,20
19,21,16,13
19,21,22,13
19,21,107,19
19,21,107,19
19,21,0,15
19,21,77,19
19,21,180,17
19,22,50,11
19,22,46,11
19,22,92,0
19,22,146,0
19,21,30,23
19,21,106,22
19,21,150,22
19,21,184,20
19,22,175,0
19,21,29,23
19,22,0,3
19,22,3,4
19,21,5,22
19,21,273,22
19,21,146,23
19,21,184,22
19,22,243,8
19,22,200,3
19,22,109,3
19,22,81,2
19,22,43,1
19,22,308,12
19,22,190,12
19,22,124,12
19,22,164,2
19,22,21,1
19,22,0,1
19,22,109,2
19,22,6,1
19,22,57,2
19,22,198,3
19,22,109,1
19,22,145,8
19,21,146,22
19,22,0,13
19,22,209,12
19,22,81,9
19,22,98,12
19,22,313,14
19,22,40,16
19,22,37,16
19,22,1,22
19,22,15,23
19,22,165,23
19,22,57,23
19,22,146,23
19,22,13,23
19,22,148,15
19,22,92,23
19,22,259,23
19,23,29,9
19,23,212,11
19,23,102,9
19,23,29,9
19,23,97,3
19,23,76,4
19,23,259,1
19,23,231,0
19,23,30,2
19,23,225,1
19,22,231,22
19,22,72,21
19,23,205,1
19,23,264,0
19,22,78,21
19,22,157,21
19,22,232,22
19,23,156,1
19,22,74,21
19,22,30,21
19,23,23,7
19,23,60,0
19,23,206,1
19,23,114,8
19,23,294,8
19,23,336,9
19,22,171,20
19,23,318,9
19,23,44,4
19,23,37,2
19,23,25,5
19,23,104,6
19,23,150,12
19,23,102,13
19,23,5,13
19,23,102,13
19,23,40,11
19,23,5,13
19,23,321,15
19,23,213,10
19,23,214,11
19,23,166,8
19,23,68,8
19,23,273,13
19,23,105,14
19,23,289,14
19,23,70,8
19,23,184,13
19,23,65,12
19,23,44,12
19,24,104,6
19,24,81,3
19,24,43,3
19,23,81,21
19,24,76,4
19,23,0,17
19,23,76,17
19,24,1,4
19,24,186,5
19,23,3,17
19,23,0,17
19,23,50,16
19,23,65,12
19,23,146,22
19,23,228,22
19,23,92,22
19,23,46,23
19,23,136,16
19,23,26,20
19,23,57,21
19,23,130,14
19,23,323,15
19,24,84,8
19,24,80,8
19,24,186,8
19,24,19,8
19,24,23,7
19,23,212,15
19,23,0,17
19,23,106,23
19,23,98,22
19,24,23,3
19,24,78,1
19,24,331,9
19,24,85,9
19,24,198,3
19,24,124,1
19,24,195,9
19,24,6,3
19,24,100,8
19,24,161,1
19,24,3,3
19,23,109,21
19,23,107,19
19,24,1,7
19,24,131,8
19,24,149,10
19,24,40,12
19,24,252,12
19,24,104,8
19,24,200,11
19,24,9,11
19,24,44,11
19,24,53,11
19,24,21,11
19,24,273,10
19,24,252,10
19,24,43,14
19,24,144,10
19,24,107,15
19,24,3,14
19,24,256,14
19,24,44,20
19,24,23,19
19,24,98,22
19,24,25,22
19,24,9,16
19,24,206,22
19,24,155,22
19,24,205,22
19,24,133,22
19,24,44,19
19,24,3,17
19,24,44,16
19,24,200,15
19,24,53,15
19,24,91,14
19,24,6,19
19,24,81,20
19,24,57,16
19,24,185,23
19,25,243,8
19,25,15,7
19,24,189,23
19,25,5,0
19,24,98,22
19,24,0,17
19,24,103,21
19,25,77,2
19,25,59,2
19,25,48,2
19,25,6,6
19,25,52,9
19,25,25,2
19,25,26,9
19,25,27,2
19,25,34,4
19,24,103,21
19,25,38,9
19,24,60,21
19,25,231,8
19,25,175,1
19,25,78,1
19,25,36,1
19,25,77,16
19,25,169,12
19,25,74,17
19,25,76,17
19,25,161,1
19,25,24,0
19,25,40,1
19,25,146,0
19,25,113,4
19,25,11,11
19,25,124,10
19,25,206,10
19,25,48,10
19,25,148,11
19,25,57,11
19,25,9,15
19,25,51,11
19,25,65,9
19,25,227,10
19,25,6,19
19,25,80,19
19,25,146,19
19,25,100,19
19,25,200,10
19,25,53,10
19,25,228,16
19,25,4,12
19,25,76,16
19,25,97,15
19,25,199,16
19,25,101,20
19,25,59,20
19,25,126,21
19,25,269,14
19,25,23,19
19,26,57,11
19,26,243,8
19,25,136,23
19,26,277,0
19,25,183,22
19,26,137,2
19,26,115,4
19,26,113,3
19,26,260,4
19,26,20,1
19,26,133,1
19,26,101,3
19,26,198,1
19,26,26,1
19,26,175,4
19,26,167,2
19,26,77,3
19,26,85,2
19,26,0,1
19,26,104,2
19,26,107,3
19,25,97,23
19,26,44,0
19,26,34,3
19,26,76,4
19,26,84,10
19,26,248,15
19,26,9,0
19,25,80,23
19,25,65,23
19,26,34,13
19,26,169,13
19,26,62,13
19,26,26,23
19,26,113,18
19,26,48,23
19,26,52,23
19,26,116,18
19,26,101,22
19,26,354,17
19,27,170,0
19,27,58,1
19,27,146,1
19,27,163,1
19,27,192,1
19,26,169,17
19,26,22,17
19,26,65,16
19,27,127,9
19,26,7,20
19,26,77,19
19,27,57,7
19,26,0,17
19,27,243,7
19,27,204,9
19,26,44,23
19,27,218,10
19,26,153,23
19,26,17,20
19,26,156,20
19,26,59,20
19,27,127,10
19,27,4,2
19,27,0,5
19,27,25,4
19,27,0,4
19,27,46,14
19,27,132,9
19,27,227,14
19,26,153,21
19,27,3,4
19,27,256,14
19,27,64,9
19,27,17,8
19,27,26,9
19,27,81,10
19,27,9,4
19,27,0,4
19,27,15,4
19,27,81,8
19,27,44,4
19,27,76,5
19,27,34,15
19,27,65,14
19,27,44,10
19,27,81,10
19,27,394,18
19,27,57,11
19,27,107,19
19,27,175,23
19,27,57,23
19,27,250,23
19,27,76,17
19,27,24,23
19,28,126,0
19,27,172,23
19,27,184,22
19,28,20,10
19,28,7,0
19,28,142,0
19,28,171,0
19,28,158,0
19,27,77,17
19,28,23,3
19,27,6,20
19,28,0,3
19,28,228,2
19,28,228,2
19,27,60,17
19,28,20,3
19,27,1,20
19,27,104,20
19,27,77,19
19,27,104,20
19,27,259,20
19,27,70,19
19,28,185,0
19,28,124,4
19,28,81,2
19,28,57,2
19,28,182,0
19,27,76,21
19,27,146,21
19,27,5,22
19,27,107,21
19,27,175,21
19,27,77,21
19,27,115,21
19,28,36,1
19,27,74,19
19,28,76,8
19,28,74,11
19,28,74,10
19,28,70,8
19,28,61,8
19,28,104,6
19,28,68,9
19,28,23,7
19,28,81,8
19,28,77,10
19,28,21,8
19,28,39,8
19,28,74,9
19,28,70,9
19,28,76,9
19,28,0,5
19,28,44,4
19,28,84,14
19,28,147,16
19,28,188,14
19,29,45,1
19,29,205,0
19,29,26,1
19,29,206,0
19,28,32,14
19,28,11,14
19,28,394,18
19,28,169,15
19,28,256,13
19,28,3,13
19,28,23,13
19,28,0,17
19,28,6,13
19,28,0,13
19,28,299,15
19,28,44,15
19,28,22,15
19,29,124,0
19,29,228,0
19,28,150,23
19,29,81,2
19,29,77,7
19,28,107,20
19,29,198,1
19,28,243,22
19,28,77,20
19,29,198,1
19,28,248,22
19,28,236,20
19,28,76,19
19,28,228,20
19,28,140,22
19,28,141,22
19,28,292,22
19,28,97,19
19,28,146,23
19,28,77,19
19,29,101,8
19,29,150,11
19,29,76,17
19,29,101,8
19,29,107,8
19,29,222,9
19,29,89,9
19,29,9,14
19,29,44,4
19,29,104,6
19,29,151,7
19,29,322,9
19,29,313,14
19,29,7,16
19,29,77,19
19,30,84,9
19,30,11,9
19,29,231,21
19,29,235,21
19,29,76,15
19,29,4,15
19,29,238,15
19,29,64,15
19,29,145,15
19,29,230,16
19,29,247,15
19,29,98,21
19,29,20,15
19,29,44,14
19,29,147,14
19,29,77,15
19,29,228,14
19,29,81,19
19,29,396,16
19,29,134,16
19,29,154,16
19,29,23,16
19,30,3,3
19,30,0,3
19,30,34,3
19,30,62,3
19,30,162,2
19,30,0,2
19,30,222,2
19,29,101,19
19,30,7,2
19,30,0,4
19,30,101,5
19,30,76,4
19,30,128,1
19,30,128,1
19,30,107,4
19,29,221,21
19,29,8,23
19,30,240,9
19,29,103,21
19,30,44,3
19,30,150,1
19,30,205,11
19,30,48,2
19,30,124,11
19,30,109,0
19,29,97,21
19,30,9,3
19,30,20,4
19,30,77,4
19,30,104,6
19,30,257,10
19,30,165,14
19,30,155,14
19,30,146,21
19,30,81,21
19,30,243,8
19,30,221,10
19,30,65,12
19,30,101,15
19,30,21,15
19,30,52,20
19,30,231,10
19,30,124,11
19,30,155,13
19,30,391,13
19,30,152,13
19,30,14,14
19,31,92,0
19,31,126,1
19,31,15,11
19,31,59,11
19,31,79,0
19,30,17,23
19,31,152,11
19,30,77,22
19,30,22,16
19,30,133,23
19,30,59,23
19,30,137,20
19,30,107,19
19,31,14,11
19,30,145,22
19,31,13,11
19,31,240,12
19,31,11,12
19,30,276,21
19,31,78,4
19,30,39,22
19,31,107,2
19,31,107,8
19,31,48,10
19,31,98,10
19,31,23,7
19,31,227,10
19,30,19,21
19,31,65,10
19,31,48,10
19,31,97,10
19,31,191,20
19,31,7,20
19,31,126,21
19,31,0,17
19,31,104,18
19,31,64,16
19,31,39,15
19,31,12,22
19,31,124,21
19,31,124,21
19,31,39,17
19,31,21,15
19,31,283,15
19,31,85,16
19,31,109,16
19,31,126,15
19,31,184,23
19,31,130,22
19,31,115,23
20,1,159,4
20,1,161,6
20,1,161,4
20,1,161,3
20,1,166,5
20,1,159,6
20,1,74,1
20,1,113,4
20,1,270,4
20,1,142,2
20,1,142,2
20,1,78,1
20,1,117,4
20,1,161,1
20,1,111,4
20,1,166,4
20,1,68,5
20,1,183,9
20,1,222,8
20,1,149,8
20,1,203,10
20,1,282,8
20,1,146,12
20,1,247,12
20,1,283,12
20,1,244,14
20,1,36,16
20,1,160,18
20,1,80,16
20,1,158,18
20,1,100,16
20,1,44,15
20,1,44,15
20,1,108,14
20,1,231,11
20,1,101,16
20,1,72,15
20,1,102,15
20,1,7,23
20,1,0,22
20,2,0,0
20,2,0,1
20,2,3,0
20,2,161,3
20,1,161,18
20,2,0,1
20,2,3,2
20,1,142,23
20,1,159,18
20,2,142,1
20,2,3,3
20,1,142,22
20,1,158,20
20,2,107,3
20,2,0,2
20,1,20,21
20,1,20,22
20,1,164,23
20,1,0,21
20,1,57,20
20,2,6,1
20,1,157,20
20,1,0,23
20,2,20,1
20,1,166,20
20,1,0,23
20,2,70,4
20,2,161,5
20,2,157,5
20,2,263,8
20,2,159,5
20,2,161,4
20,2,75,4
20,2,166,5
20,2,77,4
20,2,70,4
20,2,172,5
20,2,21,9
20,2,129,11
20,2,59,10
20,2,25,10
20,2,112,11
20,2,74,4
20,2,78,4
20,2,74,4
20,2,166,3
20,2,15,11
20,2,203,12
20,2,16,11
20,2,321,14
20,2,80,12
20,2,48,12
20,2,101,13
20,2,303,12
20,2,212,14
20,2,100,12
20,2,283,15
20,2,36,17
20,2,161,18
20,2,92,22
20,2,146,22
20,2,78,18
20,2,97,21
20,3,27,2
20,3,0,3
20,3,0,1
20,3,115,0
20,3,10,2
20,3,16,2
20,2,160,19
20,2,99,17
20,2,74,18
20,2,70,18
20,2,75,20
20,2,79,20
20,2,6,20
20,2,157,19
20,2,77,20
20,2,74,19
20,2,78,19
20,3,20,3
20,3,74,6
20,3,70,6
20,3,59,5
20,3,73,5
20,2,70,19
20,3,68,6
20,3,17,5
20,3,166,0
20,2,0,23
20,3,76,5
20,3,68,0
20,3,166,0
20,3,70,0
20,3,159,6
20,2,20,23
20,3,70,8
20,3,65,9
20,3,49,9
20,2,205,22
20,2,133,22
20,2,206,22
20,2,81,23
20,3,7,8
20,3,91,8
20,3,154,8
20,3,75,8
20,3,164,9
20,3,175,10
20,3,74,8
20,3,77,8
20,3,158,18
20,3,21,12
20,3,22,12
20,3,132,13
20,3,59,12
20,3,125,13
20,3,118,13
20,3,317,11
20,3,61,12
20,3,39,12
20,3,342,17
20,3,72,17
20,3,158,18
20,3,74,21
20,3,73,21
20,3,72,17
20,3,76,21
20,3,142,20
20,3,161,17
20,3,159,18
20,3,160,18
20,4,197,0
20,4,25,1
20,4,16,0
20,4,135,0
20,3,197,20
20,4,129,1
20,4,7,0
20,3,74,19
20,3,180,20
20,3,142,20
20,3,166,19
20,3,0,22
20,3,161,19
20,3,157,19
20,3,0,23
20,3,175,15
20,3,7,22
20,3,157,19
20,3,175,15
20,3,142,22
20,3,6,21
20,3,78,19
20,3,159,19
20,3,0,21
20,3,0,21
20,3,0,21
20,4,39,9
20,4,51,9
20,3,3,23
20,3,0,23
20,3,20,23
20,3,0,23
20,4,166,8
20,4,81,4
20,4,159,5
20,4,157,8
20,4,161,5
20,4,21,4
20,4,39,4
20,4,115,8
20,4,61,8
20,4,20,2
20,4,0,2
20,4,107,2
20,4,79,2
20,4,6,11
20,4,21,9
20,4,166,12
20,4,39,13
20,4,157,12
20,4,61,13
20,4,39,13
20,4,136,13
20,4,21,17
20,4,39,17
20,4,62,17
20,4,21,13
20,4,34,17
20,4,0,10
20,4,161,12
20,4,250,12
20,4,73,15
20,4,120,15
20,4,169,14
20,4,159,12
20,4,70,15
20,4,68,15
20,4,76,15
20,4,405,14
20,4,114,16
20,4,243,22
20,4,59,23
20,4,6,22
20,4,70,18
20,4,78,19
20,4,74,20
20,4,157,19
20,4,77,20
20,4,0,22
20,4,75,20
20,4,23,22
20,4,17,23
20,4,0,21
20,4,7,20
20,4,180,21
20,5,172,1
20,5,158,2
20,5,160,1
20,5,161,0
20,5,114,8
20,5,157,8
20,4,150,4
20,5,166,8
20,4,170,23
20,4,45,23
20,5,159,1
20,5,172,1
20,5,161,1
20,5,269,0
20,5,171,1
20,5,158,1
20,5,166,1
20,5,194,12
20,5,317,11
20,5,195,11
20,5,123,14
20,5,43,17
20,5,39,16
20,5,87,14
20,5,212,14
20,5,36,14
20,5,195,15
20,5,238,12
20,5,61,12
20,5,145,12
20,5,39,12
20,5,342,16
20,5,107,12
20,5,39,22
20,5,30,21
20,5,72,21
20,5,77,22
20,5,145,22
20,5,6,22
20,5,74,19
20,5,157,19
20,5,77,19
20,5,159,19
20,5,158,19
20,5,161,19
20,5,78,19
20,5,171,19
20,5,160,19
20,5,73,17
20,5,3,17
20,5,0,20
20,5,157,18
20,6,157,0
20,6,160,0
20,6,161,1
20,6,161,0
20,6,157,1
20,6,172,0
20,5,158,18
20,6,171,0
20,6,159,1
20,6,166,1
20,6,161,1
20,6,103,3
20,6,78,1
20,6,160,1
20,6,158,0
20,6,6,2
20,6,74,1
20,6,43,4
20,6,6,2
20,6,39,8
20,6,57,3
20,6,20,4
20,6,166,0
20,6,142,2
20,6,145,8
20,6,81,10
20,6,166,7
20,6,157,7
20,6,53,12
20,6,54,12
20,6,75,9
20,5,159,23
20,5,68,23
20,5,0,22
20,5,70,23
20,5,166,23
20,5,0,23
20,5,20,23
20,6,256,10
20,6,59,14
20,6,17,14
20,6,243,14
20,6,98,10
20,6,124,11
20,6,96,12
20,6,34,13
20,6,109,15
20,6,109,15
20,6,203,15
20,6,74,19
20,6,0,21
20,6,155,16
20,6,191,16
20,6,164,16
20,6,152,15
20,6,25,15
20,6,33,15
20,6,73,18
20,6,76,18
20,7,159,7
20,7,68,6
20,7,76,6
20,6,162,20
20,6,166,19
20,6,0,22
20,6,104,22
20,6,198,16
20,6,7,22
20,6,81,23
20,6,44,23
20,6,59,23
20,7,119,0
20,6,9,23
20,6,17,23
20,7,107,8
